328734338,Jaguars,Carolina
289880250,Cardinals,San Diego
33507162,Lions,Atlanta
193390231,Saints,Denver
475718239,Saints,Cincinnati
993576471,Panthers,New York
418760092,Chargers,Minnesota
333032760,Browns,Miami
382162350,Jets,San Francisco
413430716,Colts,Seattle
349997137,Chiefs,San Francisco
116946829,Ravens,Washington
576318330,Chiefs,Washington
854061328,Steelers,Carolina
69185676,Lions,New York
547898785,Jaguars,New York Jets
893359545,Dolphins,Jacksonville
60111470,Chiefs,Atlanta
1274441,Falcons,Minnesota
346502834,Lions,Kansas
921933555,Saints,Cleveland
871839291,Bears,Pittsburgh
25472632,Chiefs,Tampa Bay
659908828,49ers,Tampa Bay
279103488,Bills,Pittsburgh
354766629,Chiefs,Tennessee
833261224,Steelers,New England
372305221,Bills,Buffalo
574728957,Broncos,Jacksonville
827075323,Colts,San Diego
357295862,Vikings,Cleveland
446774719,Cardinals,New England
491118472,Cowboys,Miami
207478095,Colts,Philadelphia
273424930,Packers,Dallas
320743343,Dolphins,Oakland Raiders
